0.000000E+0	1.598419E-1	0.000000E+0	3.777619E-1
1.000000E-5	1.591300E-1	1.000000E-5	3.772624E-1
2.000000E-5	1.587928E-1	2.000000E-5	3.758136E-1
3.000000E-5	1.579934E-1	3.000000E-5	3.747145E-1
4.000000E-5	1.577936E-1	4.000000E-5	3.732657E-1
5.000000E-5	1.572316E-1	5.000000E-5	3.715671E-1
6.000000E-5	1.567944E-1	6.000000E-5	3.707178E-1
7.000000E-5	1.563323E-1	7.000000E-5	3.692940E-1
8.000000E-5	1.557203E-1	8.000000E-5	3.678701E-1
9.000000E-5	1.551333E-1	9.000000E-5	3.670208E-1
1.000000E-4	1.548960E-1	1.000000E-4	3.661216E-1
1.100000E-4	1.540342E-1	1.100000E-4	3.646228E-1
1.200000E-4	1.536471E-1	1.200000E-4	3.633239E-1
1.300000E-4	1.529601E-1	1.300000E-4	3.624746E-1
1.400000E-4	1.527978E-1	1.400000E-4	3.615004E-1
1.500000E-4	1.522482E-1	1.500000E-4	3.597768E-1
1.600000E-4	1.516362E-1	1.600000E-4	3.587777E-1
1.700000E-4	1.512241E-1	1.700000E-4	3.582032E-1
1.800000E-4	1.504872E-1	1.800000E-4	3.571041E-1
1.900000E-4	1.501250E-1	1.900000E-4	3.553056E-1
2.000000E-4	1.498627E-1	2.000000E-4	3.544563E-1
2.100000E-4	1.492132E-1	2.100000E-4	3.535820E-1
2.200000E-4	1.487262E-1	2.200000E-4	3.523080E-1
2.300000E-4	1.480642E-1	2.300000E-4	3.507094E-1
2.400000E-4	1.478019E-1	2.400000E-4	3.494354E-1
2.500000E-4	1.472024E-1	2.500000E-4	3.482364E-1
2.600000E-4	1.469027E-1	2.600000E-4	3.471373E-1
2.700000E-4	1.461033E-1	2.700000E-4	3.455386E-1
2.800000E-4	1.460034E-1	2.800000E-4	3.447393E-1
2.900000E-4	1.453664E-1	2.900000E-4	3.437651E-1
3.000000E-4	1.447919E-1	3.000000E-4	3.426660E-1
3.100000E-4	1.443673E-1	3.100000E-4	3.410674E-1
3.200000E-4	1.439052E-1	3.200000E-4	3.401681E-1
3.300000E-4	1.431683E-1	3.300000E-4	3.385944E-1
3.400000E-4	1.431058E-1	3.400000E-4	3.375703E-1
3.500000E-4	1.423939E-1	3.500000E-4	3.366210E-1
3.600000E-4	1.420692E-1	3.600000E-4	3.358467E-1
3.700000E-4	1.417070E-1	3.700000E-4	3.346976E-1
3.800000E-4	1.407578E-1	3.800000E-4	3.332988E-1
3.900000E-4	1.405205E-1	3.900000E-4	3.324995E-1
4.000000E-4	1.402082E-1	4.000000E-4	3.310756E-1
4.100000E-4	1.392465E-1	4.100000E-4	3.296518E-1
4.200000E-4	1.391466E-1	4.200000E-4	3.281780E-1
4.300000E-4	1.384347E-1	4.300000E-4	3.270789E-1
4.400000E-4	1.380600E-1	4.400000E-4	3.260798E-1
4.500000E-4	1.376729E-1	4.500000E-4	3.248308E-1
4.600000E-4	1.371233E-1	4.600000E-4	3.234320E-1
4.700000E-4	1.365988E-1	4.700000E-4	3.228075E-1
4.800000E-4	1.361491E-1	4.800000E-4	3.215086E-1
4.900000E-4	1.357245E-1	4.900000E-4	3.199598E-1
5.000000E-4	1.353498E-1	5.000000E-4	3.189607E-1
5.100000E-4	1.346379E-1	5.100000E-4	3.178116E-1
5.200000E-4	1.342007E-1	5.200000E-4	3.161630E-1
5.300000E-4	1.338261E-1	5.300000E-4	3.157383E-1
5.400000E-4	1.332016E-1	5.400000E-4	3.143895E-1
5.500000E-4	1.325646E-1	5.500000E-4	3.128907E-1
5.600000E-4	1.323023E-1	5.600000E-4	3.119165E-1
5.700000E-4	1.317403E-1	5.700000E-4	3.106675E-1
5.800000E-4	1.311158E-1	5.800000E-4	3.090689E-1
5.900000E-4	1.305038E-1	5.900000E-4	3.083195E-1
6.000000E-4	1.301791E-1	6.000000E-4	3.073453E-1
6.100000E-4	1.296920E-1	6.100000E-4	3.062462E-1
6.200000E-4	1.290550E-1	6.200000E-4	3.049223E-1
6.300000E-4	1.286304E-1	6.300000E-4	3.032237E-1
6.400000E-4	1.280434E-1	6.400000E-4	3.019747E-1
6.500000E-4	1.275937E-1	6.500000E-4	3.005759E-1
6.600000E-4	1.273065E-1	6.600000E-4	2.999264E-1
6.700000E-4	1.265696E-1	6.700000E-4	2.992270E-1
6.800000E-4	1.263698E-1	6.800000E-4	2.976284E-1
6.900000E-4	1.257078E-1	6.900000E-4	2.965293E-1
7.000000E-4	1.252207E-1	7.000000E-4	2.952553E-1
7.100000E-4	1.250084E-1	7.100000E-4	2.942561E-1
7.200000E-4	1.244214E-1	7.200000E-4	2.927824E-1
7.300000E-4	1.236720E-1	7.300000E-4	2.915584E-1
7.400000E-4	1.231849E-1	7.400000E-4	2.912836E-1
7.500000E-4	1.230725E-1	7.500000E-4	2.895850E-1
7.600000E-4	1.223606E-1	7.600000E-4	2.879114E-1
7.700000E-4	1.216612E-1	7.700000E-4	2.867374E-1
7.800000E-4	1.211366E-1	7.800000E-4	2.855883E-1
7.900000E-4	1.207245E-1	7.900000E-4	2.844892E-1
8.000000E-4	1.203748E-1	8.000000E-4	2.835900E-1
8.100000E-4	1.196753E-1	8.100000E-4	2.821911E-1
8.200000E-4	1.196254E-1	8.200000E-4	2.812170E-1
8.300000E-4	1.190384E-1	8.300000E-4	2.800679E-1
8.400000E-4	1.183140E-1	8.400000E-4	2.795184E-1
8.500000E-4	1.178519E-1	8.500000E-4	2.783693E-1
8.600000E-4	1.173398E-1	8.600000E-4	2.772452E-1
8.700000E-4	1.167528E-1	8.700000E-4	2.755467E-1
8.800000E-4	1.162282E-1	8.800000E-4	2.741228E-1
8.900000E-4	1.159285E-1	8.900000E-4	2.730987E-1
9.000000E-4	1.155288E-1	9.000000E-4	2.722744E-1
9.100000E-4	1.148544E-1	9.100000E-4	2.709754E-1
9.200000E-4	1.147919E-1	9.200000E-4	2.692519E-1
9.300000E-4	1.139926E-1	9.300000E-4	2.678530E-1
9.400000E-4	1.133931E-1	9.400000E-4	2.672285E-1
9.500000E-4	1.128810E-1	9.500000E-4	2.660295E-1
9.600000E-4	1.124314E-1	9.600000E-4	2.652802E-1
9.700000E-4	1.119193E-1	9.700000E-4	2.630570E-1
9.800000E-4	1.114697E-1	9.800000E-4	2.624825E-1
9.900000E-4	1.109451E-1	9.900000E-4	2.617081E-1
1.000000E-3	1.103081E-1	1.000000E-3	2.602343E-1
1.010000E-3	1.099709E-1	1.010000E-3	2.586606E-1
1.020000E-3	1.094713E-1	1.020000E-3	2.571869E-1
1.030000E-3	1.086345E-1	1.030000E-3	2.566373E-1
1.040000E-3	1.083223E-1	1.040000E-3	2.555382E-1
1.050000E-3	1.077103E-1	1.050000E-3	2.544391E-1
1.060000E-3	1.073731E-1	1.060000E-3	2.528904E-1
1.070000E-3	1.070234E-1	1.070000E-3	2.525657E-1
1.080000E-3	1.062740E-1	1.080000E-3	2.510919E-1
1.090000E-3	1.058618E-1	1.090000E-3	2.494932E-1
1.100000E-3	1.053498E-1	1.100000E-3	2.480944E-1
1.110000E-3	1.051749E-1	1.110000E-3	2.478696E-1
1.120000E-3	1.044755E-1	1.120000E-3	2.464957E-1
1.130000E-3	1.039759E-1	1.130000E-3	2.453966E-1
1.140000E-3	1.032890E-1	1.140000E-3	2.443725E-1
1.150000E-3	1.028519E-1	1.150000E-3	2.430486E-1
1.160000E-3	1.025021E-1	1.160000E-3	2.414999E-1
1.170000E-3	1.019151E-1	1.170000E-3	2.399511E-1
1.180000E-3	1.015529E-1	1.180000E-3	2.391518E-1
1.190000E-3	1.011658E-1	1.190000E-3	2.382775E-1
1.200000E-3	1.003539E-1	1.200000E-3	2.368038E-1
1.210000E-3	1.000667E-1	1.210000E-3	2.355298E-1
1.220000E-3	9.954211E-2	1.220000E-3	2.344557E-1
1.230000E-3	9.926734E-2	1.230000E-3	2.335814E-1
1.240000E-3	9.860539E-2	1.240000E-3	2.322825E-1
1.250000E-3	9.815576E-2	1.250000E-3	2.308087E-1
1.260000E-3	9.776859E-2	1.260000E-3	2.297846E-1
1.270000E-3	9.736892E-2	1.270000E-3	2.289603E-1
1.280000E-3	9.693178E-2	1.280000E-3	2.275115E-1
1.290000E-3	9.626983E-2	1.290000E-3	2.267121E-1
1.300000E-3	9.578274E-2	1.300000E-3	2.257879E-1
1.310000E-3	9.524569E-2	1.310000E-3	2.246888E-1
1.320000E-3	9.482104E-2	1.320000E-3	2.229902E-1
1.330000E-3	9.453378E-2	1.330000E-3	2.218911E-1
1.340000E-3	9.387183E-2	1.340000E-3	2.208420E-1
1.350000E-3	9.323486E-2	1.350000E-3	2.193182E-1
1.360000E-3	9.306001E-2	1.360000E-3	2.183441E-1
